Facility_ID,Facility_Name,Address,City,State,County_Name,ZIP_Code,Phone_Number,Pct_Catheter_Associated_Urinary_Tract_Infections,Pct_Central_Line_Associated_Bloodstream_Infections,Pct_Clostridium_Difficile_CDiff_Infections,Pct_MRSA_Bacteremia_Infections,Pct_Abdominal_Hysterectomy_Infections,Pct_SSI_Colon_Surgery_Infections,Pct_Hospital_Acquired_Infections,Catheter_Associated_Urinary_Tract_Infections_Numerator,Catheter_Associated_Urinary_Tract_Infections_Denominator,Central_Line_Associated_Bloodstream_Infection_Numerator,Central_Line_Associated_Bloodstream_Infection_Denominator,Clostridium_Difficile_CDiff_Numerator,Clostridium_Difficile_CDiff_Denominator,MRSA_Bacteremia_Numerator,MRSA_Bacteremia_Denominator,SSI_Abdominal_Hysterectomy_Numerator,SSI_Abdominal_Hysterectomy_Denominator,SSI_Colon_Surgery_Numerator,SSI_Colon_Surgery_Denominator,Total_Numerator,Total_Denominator
10097,ELMORE COMMUNITY HOSPITAL,500 HOSPITAL DRIVE,WETUMPKA,AL,Elmore,36092,(334) 567-4311,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,4448,0,4448,0,0,0,0,0,8896
10095,HALE COUNTY HOSPITAL,508 GREEN STREET,GREENSBORO,AL,Hale,36744,(334) 624-3024,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.03%,0,24,0,0,1,1446,0,1446,0,0,0,0,1,2916
10092,DCH REGIONAL MEDICAL CENTER,809 UNIVERSITY BOULEVARD EAST,TUSCALOOSA,AL,Tuscaloosa,35401,(205) 759-7111,0.11%,0.08%,0.03%,0.01%,0.51%,2.87%,0.04%,29,26788,26,30849,50,142973,16,164009,2,393,8,279,131,365291
10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,GROVE HILL,AL,Clarke,36451,(251) 275-3191,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,265,0,43,0,2355,0,2771,0,9,0,0,0,5443
10090,PROVIDENCE HOSPITAL,6801 AIRPORT BOULEVARD,MOBILE,AL,Mobile,36608,(251) 633-1000,0.00%,0.04%,0.04%,0.01%,0.00%,1.94%,0.02%,0,9462,3,6828,26,68428,4,71489,0,175,2,103,35,156485
10089,WALKER BAPTIST MEDICAL CENTER,3400 HIGHWAY 78 EAST,JASPER,AL,Walker,35502,(205) 387-4000,0.04%,0.05%,0.01%,0.01%,0.00%,0.00%,0.01%,2,5308,1,2144,2,25889,2,26159,0,83,0,46,7,59629
10087,USA HEALTH UNIVERSITY HOSPITAL,2451 FILLINGIM STREET,MOBILE,AL,Mobile,36617,(251) 471-7110,0.05%,0.12%,0.05%,0.01%,2.33%,1.43%,0.04%,4,8461,11,9488,31,64455,5,64455,1,43,4,279,56,147181
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,Fayette,35594,(205) 487-7736,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.01%,0,740,0,143,1,3666,0,3666,0,0,0,0,1,8215
10085,DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,1201 7TH STREET SE,DECATUR,AL,Morgan,35601,(256) 341-2000,0.03%,0.11%,0.01%,0.01%,0.00%,0.93%,0.02%,3,10396,5,4741,7,49590,3,49850,0,22,1,107,19,114706
10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER,1613 NORTH MCKENZIE STREET,FOLEY,AL,Baldwin,36535,(251) 949-3400,0.05%,0.00%,0.01%,0.01%,0.00%,0.00%,0.01%,2,3934,0,2229,3,22925,2,25315,0,3,0,35,7,54441
10079,ATHENS LIMESTONE HOSPITAL,700 WEST MARKET STREET,ATHENS,AL,Limestone,35611,(256) 233-9292,0.03%,0.00%,0.06%,0.00%,1.64%,0.00%,0.03%,1,3974,0,1426,9,15778,0,16646,1,61,0,37,11,37922
10078,NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST 10TH STREET,ANNISTON,AL,Calhoun,36207,(256) 235-5121,0.06%,0.06%,0.04%,0.01%,0.00%,0.66%,0.03%,4,6255,2,3583,20,45136,7,50392,0,107,1,152,34,105625
10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,Clay,36251,(256) 354-2131,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,575,0,25,0,4642,0,4642,0,0,0,1,0,9885
10069,MEDICAL CENTER BARBOUR,820 W WASHINGTON ST,EUFAULA,AL,Barbour,36027,(334) 688-7271,0.00%,0.00%,0.05%,0.03%,0.00%,0.00%,0.03%,0,963,0,265,2,3932,1,3932,0,0,0,4,3,9096
10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,Palm Beach,33410,(561) 422-8600,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,2,1696,0,1568,0,0,0,0,0,0,0,0,2,3264
10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,Tallapoosa,35010,(256) 329-7100,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.01%,0,2764,0,635,0,7115,1,7115,0,2,0,10,1,17641
10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,Miami-Dade,33125,(305) 324-4455,0.09%,0.22%,0.00%,0.00%,0.00%,0.00%,0.14%,2,2335,4,1839,0,0,0,0,0,0,0,0,6,4174
10063F,TAMPA VA MEDICAL CENTER,13000 BRUCE B DOWNS BLVD.,TAMPA,FL,Hillsborough,33612,(813) 972-2000,0.17%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,9,5212,0,5275,0,0,0,0,0,0,0,0,9,10487
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,Geneva,36340,(334) 684-3655,0.00%,0.48%,0.00%,0.00%,0.00%,0.00%,0.01%,0,527,1,208,0,4637,0,4637,0,2,0,2,1,10013
10061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,Jackson,35768,(256) 259-4444,0.10%,0.00%,0.01%,0.00%,0.00%,0.00%,0.01%,2,1956,0,848,1,10296,0,10644,0,15,0,9,3,23768
10059,LAWRENCE MEDICAL CENTER,202 HOSPITAL STREET,MOULTON,AL,Lawrence,35650,(256) 974-2200,0.25%,0.00%,0.04%,0.04%,0.00%,0.00%,0.05%,1,405,0,120,1,2812,1,2812,0,0,0,0,3,6149
10058,BIBB MEDICAL CENTER,208 PIERSON AVE,CENTREVILLE,AL,Bibb,35042,(205) 926-4881,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,1,391,0,62,0,3568,0,3568,0,0,0,0,1,7589
10057F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - GAINESVILLE,1601 S W ARCHER ROAD,GAINESVILLE,FL,Alachua,32608,(352) 376-1611,0.09%,0.03%,0.00%,0.00%,0.00%,0.00%,0.06%,3,3240,1,3144,0,0,0,0,0,0,0,0,4,6384
10056,ST VINCENT'S BIRMINGHAM,810 ST VINCENT'S DRIVE,BIRMINGHAM,AL,Jefferson,35205,(205) 939-7000,0.07%,0.06%,0.04%,0.01%,0.45%,1.04%,0.03%,10,14235,7,12075,35,91383,6,103621,2,442,4,386,64,222142
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,Houston,36305,(334) 793-5000,0.09%,0.07%,0.02%,0.00%,0.36%,1.33%,0.02%,13,13817,4,5458,10,53739,0,53739,1,275,1,75,29,127103
10052,LAKE MARTIN COMMUNITY HOSPITAL,201 MARIARDEN ROAD,DADEVILLE,AL,Tallapoosa,36853,(256) 825-7821,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,679,0,0,0,2961,0,2961,0,0,0,0,0,6601
10051,GREENE COUNTY HOSPITAL,509 WILSON AVENUE,EUTAW,AL,Greene,35462,(205) 372-3388,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,19,0,0,0,1163,0,1163,0,0,0,0,0,2345
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,Coffee,36330,(334) 347-0584,0.00%,0.11%,0.02%,0.00%,0.00%,5.00%,0.01%,0,2672,1,904,2,12519,0,12546,0,60,1,20,4,28721
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,Etowah,35901,(256) 543-5200,0.00%,0.13%,0.02%,0.01%,0.00%,2.33%,0.02%,0,7433,3,2362,6,28018,3,28018,0,1,1,43,13,65875
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,Fayette,35555,(205) 932-5966,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.03%,0,450,0,144,3,4352,0,4352,0,0,0,3,3,9301
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,Marion,35570,(205) 921-6200,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.01%,0,152,0,203,1,3353,0,3353,0,0,0,0,1,7061
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,Etowah,35903,(256) 494-4000,0.01%,0.07%,0.00%,0.01%,0.00%,0.00%,0.01%,1,13716,4,5539,3,62947,9,62947,0,40,0,92,17,145281
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,Madison,35801,(256) 265-1000,0.15%,0.14%,0.06%,0.01%,0.00%,1.64%,0.04%,41,28080,31,22925,132,232489,25,262807,0,789,10,611,239,547701
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,Calhoun,36201,(256) 235-8900,0.04%,0.09%,0.00%,0.00%,0.00%,0.00%,0.01%,1,2361,1,1085,0,11466,0,11466,0,0,0,17,2,26395
10036,ANDALUSIA HEALTH,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,Covington,36420,(334) 222-8466,0.04%,0.00%,0.02%,0.02%,0.00%,0.00%,0.02%,1,2267,0,17,2,11878,2,12816,0,6,0,24,5,27008
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,Cullman,35058,(256) 737-2000,0.09%,0.00%,0.01%,0.01%,0.00%,3.77%,0.02%,8,8522,0,3898,4,32101,2,33478,0,38,2,53,16,78090
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,Elmore,36078,(334) 283-6541,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,527,0,93,0,5019,0,5019,0,0,0,1,0,10659
100330,HALIFAX HEALTH /UF HEALTH MEDICAL CENTER OF DELTON,3300 HALIFAX CROSSINGS BLVD,DELTONA,FL,Volusia,32725,(386) 425-4806,0.00%,0.00%,0.00%,0.00%,0.00%,7.69%,0.02%,0,225,0,33,0,2503,0,2503,0,0,1,13,1,5277
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,Jefferson,35233,(205) 934-4011,0.11%,0.10%,0.03%,0.02%,0.98%,1.62%,0.04%,52,47094,45,44728,102,306816,58,358106,7,712,15,927,279,758383
100329,OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,OVIEDO,FL,Seminole,32765,(407) 890-2100,0.13%,0.08%,0.02%,0.00%,1.46%,4.40%,0.04%,2,1586,1,1202,2,12912,0,13646,2,137,4,91,11,29574
100321,ASCENSION ST VINCENT'S CLAY COUNTY,1670 ST VINCENTS WAY,MIDDLEBURG,FL,Clay,32068,(904) 602-1000,0.13%,0.00%,0.01%,0.01%,0.00%,4.50%,0.02%,3,2344,0,2212,3,33847,3,34019,0,47,5,111,14,72580
100320,POINCIANA MEDICAL CENTER,325 CYPRESS PKWY,KISSIMMEE,FL,Osceola,34758,(407) 530-2000,0.00%,0.00%,0.04%,0.00%,0.00%,1.75%,0.02%,0,1473,0,1826,7,16769,0,16769,0,8,1,57,8,36902
100319,ADVENTHEALTH WESLEY CHAPEL,2600 BRUCE B DOWNS BLVD,WESLEY CHAPEL,FL,Pasco,33544,(813) 929-5490,0.09%,0.00%,0.01%,0.00%,0.00%,2.97%,0.01%,2,2219,0,833,2,38299,1,38299,0,130,3,101,8,79881
100316,PALM BAY HOSPITAL,"1425 MALABAR RD, NE",PALM BAY,FL,Brevard,32907,(321) 434-8000,0.19%,0.12%,0.04%,0.00%,0.00%,0.00%,0.02%,3,1573,1,859,10,27407,0,27407,0,0,0,31,14,57277
100315,VIERA HOSPITAL,8745 N WICKHAM RD,MELBOURNE,FL,Brevard,32940,(321) 434-9000,0.05%,0.11%,0.05%,0.01%,0.00%,0.00%,0.03%,1,2179,1,887,9,19739,1,19739,0,114,0,97,12,42755
100314,WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,MIAMI,FL,Miami-Dade,33196,(786) 467-2011,0.14%,0.28%,0.04%,0.01%,1.04%,1.49%,0.05%,8,5905,16,5715,15,41686,6,43819,1,96,3,201,49,97422
100313,ASCENSION SACRED HEART GULF,3801 E HWY 98,PORT SAINT JOE,FL,Gulf,32456,(850) 229-5600,0.00%,0.00%,0.05%,0.00%,0.00%,33.33%,0.05%,0,69,0,231,1,1874,0,1874,0,0,1,3,2,4051
100307,ASCENSION ST VINCENT'S SOUTHSIDE,4201 BELFORT RD,JACKSONVILLE,FL,Duval,32216,(904) 296-3700,0.05%,0.02%,0.01%,0.01%,0.00%,3.33%,0.02%,2,4052,1,4324,5,35529,3,39734,0,47,3,90,14,83776
100302,ST CLOUD REGIONAL MEDICAL CENTER,2906 17TH STREET,SAINT CLOUD,FL,Osceola,34769,(407) 498-3432,0.00%,0.04%,0.02%,0.00%,0.00%,0.00%,0.01%,0,1977,1,2753,6,38336,0,38336,0,0,0,24,7,81426
100299,LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,BRADENTON,FL,Manatee,34202,(941) 782-2100,0.15%,0.09%,0.02%,0.01%,2.78%,1.47%,0.03%,4,2743,2,2334,6,24585,2,25298,1,36,1,68,16,55064
100298,FLORIDA STATE HOSPITAL UNIT 31 MED,100 N MAIN ST,CHATTAHOOCHEE,FL,Gadsden,32324,(850) 663-7536,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100296,DOCTORS HOSPITAL,5000 UNIVERSITY DR,CORAL GABLES,FL,Miami-Dade,33146,(305) 666-2111,0.11%,0.45%,0.08%,0.00%,0.00%,0.00%,0.07%,4,3808,16,3532,22,26549,0,26549,0,56,0,33,42,60527
100292,SACRED HEART HOSPITAL ON THE EMERALD COAST,7800 US HWY 98 W,MIRAMAR BEACH,FL,Walton,32550,(850) 278-3600,0.06%,0.06%,0.01%,0.00%,4.76%,1.85%,0.01%,1,1695,1,1563,1,16656,0,19905,1,21,1,54,5,39894
100291,MELBOURNE REGIONAL MEDICAL CENTER,250 NORTH WICKHAM ROAD,MELBOURNE,FL,Brevard,32935,(321) 752-1200,0.00%,0.00%,0.02%,0.00%,7.14%,4.08%,0.02%,0,1275,0,791,2,12062,0,12062,1,14,2,49,5,26253
100290,"VILLAGES REGIONAL HOSPITAL, THE",1451 EL CAMINO REAL,THE VILLAGES,FL,Lake,32159,(352) 751-8000,0.00%,0.02%,0.06%,0.01%,50.00%,1.75%,0.03%,0,6168,1,4590,32,58008,4,58008,1,2,3,171,41,126947
10029,THE EAST ALABAMA HEALTHCARE AUTHORITY,2000 PEPPERELL PARKWAY,OPELIKA,AL,Lee,36801,(334) 749-3411,0.08%,0.08%,0.04%,0.01%,0.28%,3.49%,0.03%,6,7658,6,7122,34,78231,5,84069,1,357,6,172,58,177609
100289,CLEVELAND CLINIC HOSPITAL,3100 WESTON RD,WESTON,FL,Broward,33331,(954) 689-5000,0.10%,0.09%,0.02%,0.01%,0.00%,0.78%,0.03%,12,11661,12,13329,13,67467,6,67467,0,180,4,511,47,160615
100288,ST MARY'S MEDICAL CENTER,901 45TH ST,WEST PALM BEACH,FL,Palm Beach,33407,(561) 840-6202,0.10%,0.14%,0.04%,0.01%,0.00%,3.39%,0.03%,5,5100,13,9590,30,77369,9,92374,0,27,2,59,59,184519
100287,GOOD SAMARITAN MEDICAL CENTER,1309 N FLAGLER DR,WEST PALM BEACH,FL,Palm Beach,33401,(561) 655-5511,0.25%,0.23%,0.05%,0.01%,0.00%,3.11%,0.06%,11,4332,11,4867,22,43458,5,46341,0,469,7,225,56,99692
100286,PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,6101 PINE RIDGE ROAD,NAPLES,FL,Collier,34119,(239) 348-4000,0.02%,0.10%,0.01%,0.00%,0.00%,0.00%,0.01%,2,9638,8,8168,4,67280,1,58945,0,34,0,167,15,144232
100285,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,Broward,33029,(954) 538-4810,0.20%,0.17%,0.04%,0.00%,0.84%,2.88%,0.04%,7,3416,8,4712,12,31949,0,41739,4,475,3,104,34,82395
100284,KERALTY HOSPITAL,2500 SW 75TH AVE,MIAMI,FL,Miami-Dade,33155,(305) 263-9270,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,3491,0,1816,0,15097,0,15097,0,264,0,0,0,35765
100281,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,FL,Broward,33028,(954) 436-5000,0.08%,0.14%,0.03%,0.01%,1.52%,2.28%,0.03%,7,9101,16,11821,39,112505,10,123656,4,263,6,263,82,257609
100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,Miami-Dade,33137,(305) 751-8626,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,306,0,0,0,2060,0,2060,0,0,0,0,0,4426
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,Broward,33065,(954) 344-3121,0.06%,0.07%,0.03%,0.00%,1.12%,4.40%,0.03%,3,5030,4,5966,11,42970,2,49845,3,269,7,159,30,104239
100275,WELLINGTON REGIONAL MEDICAL CENTER LLC,10101 FOREST HILL BLVD,WELLINGTON,FL,Palm Beach,33414,(561) 798-8500,0.09%,0.07%,0.03%,0.01%,0.86%,0.00%,0.02%,4,4428,2,2966,15,57628,5,65503,1,116,0,120,27,130761
100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,Palm Beach,33470,(561) 753-4245,0.07%,0.07%,0.01%,0.00%,0.85%,2.83%,0.02%,4,6111,6,8241,7,52974,1,56126,2,235,3,106,23,123793
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,Palm Beach,33428,(561) 488-8100,0.00%,0.15%,0.03%,0.01%,0.00%,0.00%,0.02%,0,3224,6,4025,9,32041,2,37234,0,61,0,50,17,76635
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,Sarasota,34223,(941) 475-6571,0.00%,0.00%,0.02%,0.00%,0.00%,3.85%,0.02%,0,1166,0,471,2,10812,0,10812,0,69,3,78,5,23408
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,Santa Rosa,32561,(850) 934-2000,0.09%,0.11%,0.04%,0.01%,0.00%,0.00%,0.03%,1,1155,1,896,6,14153,1,14153,0,3,0,62,9,30422
100265,MORTON PLANT MEASE HEALTHCARE COUNTRYSIDE,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,Pinellas,34695,(727) 734-6950,0.06%,0.11%,0.02%,0.00%,0.00%,2.70%,0.02%,3,4801,4,3677,14,84203,4,89121,0,200,7,259,32,182261
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,Hernando,34613,(352) 596-6632,0.09%,0.04%,0.04%,0.00%,1.40%,1.73%,0.03%,7,7570,2,5368,29,80428,3,84060,2,143,4,231,47,177800
100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,Saint Lucie,34952,(772) 335-4000,0.00%,0.10%,0.01%,0.00%,0.00%,0.00%,0.01%,0,3007,3,3088,5,48318,2,50477,0,69,0,111,10,105070
100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,Hillsborough,33573,(813) 634-3301,0.00%,0.14%,0.03%,0.00%,0.00%,0.00%,0.02%,0,2992,3,2083,8,24283,0,24283,0,0,0,48,11,53689
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,Palm Beach,33484,(561) 498-4440,0.10%,0.11%,0.04%,0.01%,0.00%,1.55%,0.03%,11,10897,11,10317,35,95837,12,95837,0,102,3,194,72,213184
100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,FL,Pasco,34667,(727) 819-2929,0.13%,0.11%,0.03%,0.01%,0.00%,0.77%,0.03%,15,11296,13,11458,24,78289,4,78289,0,0,1,130,57,179462
100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,Leon,32308,(850) 656-5000,0.03%,0.11%,0.03%,0.01%,0.66%,0.00%,0.02%,1,3736,4,3732,21,61443,4,63227,1,152,0,83,31,132373
100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,Palm Beach,33458,(561) 747-2234,0.04%,0.04%,0.04%,0.00%,0.00%,1.37%,0.02%,1,2451,1,2374,17,41748,1,41748,0,128,2,146,22,88595
100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,Okeechobee,34972,(863) 763-2151,0.00%,0.07%,0.04%,0.00%,0.00%,1.85%,0.02%,0,1515,1,1479,6,15209,0,15209,0,37,1,54,8,33503
100249,BAYFRONT HEALTH SEVEN RIVERS,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,Citrus,34428,(352) 795-6560,0.03%,0.17%,0.03%,0.00%,0.00%,0.00%,0.02%,1,3210,4,2353,7,25622,1,26029,0,1,0,54,13,57269
100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,Pinellas,33770,(727) 588-5200,0.05%,0.13%,0.02%,0.01%,0.00%,0.81%,0.03%,5,9472,13,9747,15,66443,6,66443,0,6,1,124,40,152235
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,Saint Lucie,34950,(772) 461-4000,0.08%,0.12%,0.02%,0.01%,0.00%,3.03%,0.02%,5,6555,9,7422,19,83224,7,90516,0,16,3,99,43,187832
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,Lee,33990,(239) 574-2323,0.00%,0.06%,0.01%,0.01%,0.00%,0.63%,0.01%,0,6057,3,5392,10,78595,5,80750,0,76,1,160,19,171030
100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,Hillsborough,33511,(813) 681-5551,0.09%,0.08%,0.02%,0.01%,0.50%,1.06%,0.02%,8,8820,7,8956,16,87951,8,100195,2,401,2,188,43,206511
100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,Bay,32405,(850) 769-8341,0.04%,0.11%,0.03%,0.01%,2.08%,2.03%,0.03%,3,7336,6,5397,19,57523,6,68418,1,48,3,148,38,138870
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,Montgomery,36106,(334) 293-8000,0.08%,0.13%,0.07%,0.02%,0.00%,0.57%,0.05%,10,11848,11,8649,51,69422,11,72683,0,71,1,175,84,162848
100238,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,Pinellas,33709,(727) 521-4411,0.08%,0.06%,0.03%,0.01%,0.00%,3.23%,0.03%,3,3656,3,5169,12,44224,6,44224,0,0,1,31,25,97304
100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,Charlotte,33952,(941) 629-1181,0.05%,0.04%,0.03%,0.01%,0.00%,1.69%,0.02%,3,5899,2,4856,15,52838,6,52838,0,7,2,118,28,116556
100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,Putnam,32177,(386) 328-5711,0.12%,0.04%,0.03%,0.00%,0.00%,0.00%,0.02%,3,2460,1,2271,8,24585,1,24755,0,39,0,35,13,54145
100231,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,Escambia,32514,(850) 494-4000,0.02%,0.13%,0.03%,0.00%,0.00%,3.80%,0.02%,2,8715,10,7836,19,65101,0,66377,0,92,6,158,37,148279
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,Broward,33024,(954) 962-9650,0.07%,0.10%,0.04%,0.00%,0.00%,1.30%,0.03%,2,2668,3,3108,14,34514,1,34514,0,3,1,77,21,74884
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,Montgomery,36116,(334) 288-2100,0.28%,0.25%,0.04%,0.02%,1.41%,3.16%,0.07%,50,17860,33,13255,36,85516,20,93644,1,71,6,190,146,210536
100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,Broward,33324,(954) 473-6600,0.09%,0.08%,0.02%,0.00%,0.00%,0.54%,0.02%,6,6776,5,6093,12,73294,2,73294,0,35,1,185,26,159677
100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,Clay,32073,(904) 276-8500,0.05%,0.06%,0.02%,0.00%,0.00%,2.63%,0.01%,3,6521,4,6856,16,84181,3,92189,0,157,2,76,28,189980
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,Broward,33321,(954) 721-2200,0.05%,0.13%,0.04%,0.02%,0.00%,3.03%,0.04%,1,2214,4,3160,14,35768,7,35768,0,10,1,33,27,76953
100223,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,Okaloosa,32547,(850) 862-1111,0.03%,0.09%,0.04%,0.01%,0.00%,2.04%,0.03%,2,6852,5,5519,21,59173,5,61858,0,79,2,98,35,133579
100220,GULF COAST MEDICAL CENTER LEE HEALTH,13681 DOCTORS WAY,FORT MYERS,FL,Lee,33912,(239) 768-5000,0.04%,0.06%,0.03%,0.01%,0.88%,0.80%,0.02%,3,7351,4,6321,28,110844,7,110844,1,114,4,500,47,235974
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,Cherokee,35960,(256) 927-5531,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,67,0,13,0,3417,0,3417,0,0,0,0,0,6914
10021F,96th Medical Group (Eglin AFB),96 MDG 307 Boatner Rd Suite 114,Eglin AFB,FL,Okaloosa,32542,(850) 883-8600,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.02%,0,575,0,462,1,4495,0,0,0,0,0,0,1,5532
100217,STEWARD SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,FL,Indian River,32978,(772) 589-3187,0.00%,0.00%,0.04%,0.02%,0.00%,0.00%,0.02%,0,2447,0,1267,7,18474,3,18474,0,14,0,42,10,40718
